graphID,label,weight,GapW-M,averageDegree,avergaeTrianglesRate,ratioOfNodesInTriangles,GCC,ACC,density
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.106100734,0.307344998,38.368,26.05733333,1,0.278670174,0.482473377,0.012793598
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.150765018,0.446901636,37.93066667,36.915,1,0.416711611,0.628870723,0.012647771
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.131041557,0.385359584,39.20266667,28.645,1,0.297391359,0.510106045,0.013071913
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.09920619,0.296903921,40.072,37.19833333,1,0.450593348,0.572201893,0.013361787
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.18845114,0.563388493,40.38533333,31.518,1,0.368315675,0.547147701,0.013466267
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.123921235,0.370906616,40.508,38.67766667,1,0.456644851,0.590899301,0.013507169
N3000.K20.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.183245842,0.54961595,40.12533333,32.28066667,1,0.389710419,0.562852403,0.013379571
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.125881109,0.309722143,34.87866667,32.77733333,0.95,0.330531064,0.528708291,0.011630099
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.059624373,0.13110564,39.068,29.821,0.934333333,0.235656335,0.462088291,0.013027009
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.052239561,0.120963532,36.24666667,33.582,0.947333333,0.318978973,0.525902171,0.012086251
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.094758389,0.209168916,38.484,30.37866667,0.948666667,0.246746543,0.478062472,0.012832277
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.161337203,0.480142179,37.14,26.796,1,0.320879864,0.481788947,0.012384128
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.068897583,0.195295623,39.70133333,21.687,1,0.211726459,0.376329193,0.013238191
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.117035621,0.34199091,39.02533333,30.17166667,1,0.3218746,0.494880558,0.013012782
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.100707907,0.286701244,39.304,22.11633333,1,0.225985102,0.387030961,0.013105702
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.097181422,0.289519844,40.17866667,29.755,1,0.364173028,0.459629699,0.013397355
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.208201049,0.621602155,39.764,24.98266667,1,0.309465904,0.446198812,0.013259086
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.109620718,0.328119858,39.70666667,28.56933333,1,0.353329174,0.457545278,0.013239969
N3000.K20.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.1845245,0.551281782,40.61733333,25.43733333,1,0.298559472,0.428197866,0.013543626
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.019262927,0.057194545,39.78266667,33.76666667,1,0.538614914,0.540881621,0.013265311
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.122794293,0.361676719,38.79333333,31.34966667,1,0.52316293,0.534131634,0.012935423
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.017604147,0.052401778,39.78,34.25666667,1,0.546385431,0.548354553,0.013264421
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.12572669,0.37101885,38.15866667,30.76266667,1,0.529326068,0.545893229,0.012723797
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.019753806,0.058562102,39.836,34.649,1,0.551312333,0.55287642,0.013283094
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.13251122,0.39286432,38.61866667,31.83866667,1,0.535519657,0.546977616,0.012877181
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.023075391,0.068769994,39.67866667,34.493,1,0.552832484,0.555790295,0.013230632
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.126608111,0.373788162,38.40133333,32.052,1,0.545291636,0.558852127,0.012804713
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t13.t21.om2.i1,1,0.022832764,0.067794632,39.84133333,33.71033333,1,0.536228042,0.537849216,0.013284873
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.125864718,0.37224965,38.56,31.75866667,1,0.535840426,0.548007497,0.012857619
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.018874815,0.056175145,39.79066667,35.101,1,0.559722397,0.561658214,0.013267978
N3000.K20.onp10.xc30.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.123291799,0.362039477,37.92533333,30.85466667,1,0.536851873,0.554745095,0.012645993
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t11.t21.om2.i1,1,0.01601297,0.047510658,39.872,24.56666667,1,0.390253373,0.391320822,0.013295098
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t11.t21.om4.i1,1,0.009405005,0.027939942,39.244,24.38766667,1,0.398807696,0.403441661,0.013085695
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.008235708,0.024250626,39.98933333,24.86833333,1,0.392856391,0.392933987,0.013334223
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.008227074,0.02427982,39.40666667,24.61533333,1,0.399477793,0.403045194,0.013139936
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t12.t21.om2.i1,1,0.011189612,0.033010219,39.90133333,25.35333333,1,0.402206158,0.403010209,0.013304879
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t12.t21.om4.i1,0,0.000176974,-0.000522684,39.38666667,24.088,1,0.39124291,0.39511477,0.013133267
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.012457597,0.036859891,39.99466667,24.622,1,0.388863931,0.388903509,0.013336001
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.008547322,0.02532794,38.976,25.19533333,1,0.417281756,0.42267202,0.012996332
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.015392062,0.04566932,39.95333333,25.55533333,1,0.404403465,0.404764732,0.013322219
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.007235691,0.02145913,38.80266667,24.64466667,1,0.411022265,0.416463744,0.012938535
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.012457618,0.036838551,39.92666667,25.61666667,1,0.405887883,0.40646636,0.013313327
N3000.K20.onp10.xc30.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.007926477,0.023436747,39.28133333,24.68166667,1,0.402795004,0.406711966,0.013098144
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.089716809,0.237157398,32.97066667,36.21866667,0.974666667,0.414170599,0.692737009,0.010993887
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.074793447,0.17158812,39.60533333,38.20066667,0.968333333,0.292570723,0.599713145,0.01320618
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.11846044,0.310660805,35.69866667,42.60466667,0.978333333,0.415824319,0.694895036,0.011903523
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.090069447,0.218041398,38.78533333,35.586,0.972333333,0.28227449,0.602784129,0.012932755
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.130233499,0.386380392,37.72,35.82666667,1,0.410112131,0.628717106,0.012577526
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.119981674,0.35106203,39.532,28.879,1,0.291999726,0.505988204,0.013181727
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.166410567,0.49339841,38.99066667,39.664,1,0.427189253,0.633643178,0.013001223
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.148594702,0.436752053,38.976,29.11533333,1,0.306113437,0.518915403,0.012996332
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.103144709,0.309434127,40.18533333,37.43,1,0.450390467,0.578967475,0.013399578
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.205443839,0.615656534,40.05866667,32.18166667,1,0.389718121,0.566688889,0.013357341
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.100444933,0.300904761,39.80666667,36.728,1,0.453180332,0.583365871,0.013273313
N3000.K20.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.18455613,0.553191511,40.21333333,31.51733333,1,0.372705378,0.547353097,0.013408914
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.136811049,0.347907332,35.71866667,33.27633333,0.957,0.325706362,0.535468859,0.011910192
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.088928935,0.202708657,39.58266667,30.75666667,0.943666667,0.235468551,0.463923304,0.013198622
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.070270412,0.174868708,35.12933333,30.16733333,0.95,0.304311034,0.528135404,0.011713682
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.137302329,0.320795827,38.22,28.72033333,0.941333333,0.232670531,0.472285842,0.012744248
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.115497585,0.340053515,38.78933333,29.97533333,1,0.320555612,0.493233077,0.012934089
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.094484436,0.274078998,39.85333333,22.66533333,1,0.225458404,0.386611512,0.013288874
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.135521874,0.394300555,38.58133333,29.64633333,1,0.318560076,0.492089396,0.012864733
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.099237866,0.282284154,39.77866667,22.34566667,1,0.223626872,0.38778226,0.013263977
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.098953125,0.295741315,40.13466667,29.01166667,1,0.348494535,0.44498474,0.013382683
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.215888929,0.642520399,39.94133333,25.70633333,1,0.312079478,0.45597837,0.013318217
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.109161576,0.326493115,40.484,30.02933333,1,0.350845035,0.444149371,0.013499166
N3000.K20.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.182541407,0.545016551,40.51866667,24.51333333,1,0.284928322,0.417373612,0.013510726
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.098381995,0.294865518,39.92666667,26.21733333,1,0.415244424,0.416094742,0.013313327
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.135023693,0.398824872,38.36533333,16.868,1,0.284635937,0.303351199,0.012792709
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.098778481,0.294806286,39.87333333,26.82333333,1,0.425818264,0.427208945,0.013295543
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.149158246,0.437012217,37.744,16.251,1,0.281394476,0.307806434,0.012585529
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.091406883,0.273648114,39.89466667,25.87366667,1,0.410339231,0.411486358,0.013302656
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.135835297,0.40079506,38.308,16.98766667,1,0.287428561,0.306995324,0.012773591
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.091404665,0.272932587,39.94666667,26.277,1,0.415891573,0.416595472,0.013319996
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.14555632,0.430821478,38.06666667,16.607,1,0.283959085,0.307053844,0.01269312
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t13.t21.om2.i1,1,0.088459955,0.26447275,39.93333333,25.90533333,1,0.410220499,0.411048703,0.01331555
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.136457904,0.404192792,38.19866667,17.07266667,1,0.290313621,0.311623539,0.012737135
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.101638301,0.302419352,39.944,26.003,1,0.411594004,0.412295339,0.013319106
N3000.K20.onp3.xc15.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.136744548,0.402329944,38.14533333,16.47666667,1,0.280558961,0.302455145,0.012719351
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t11.t21.om2.i1,1,0.0482604,0.14274256,40,18.02666667,1,0.284631579,0.284631579,0.013337779
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t11.t21.om4.i1,1,0.100425029,0.289683347,39.116,13.29733333,1,0.218069705,0.224995904,0.013043014
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.05239443,0.15408643,39.996,19.11033333,1,0.301798759,0.30183755,0.013336445
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.119156943,0.347448312,38.80933333,13.00033333,1,0.215996234,0.225321903,0.012940758
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t12.t21.om2.i1,1,0.059395628,0.17487894,39.98933333,18.37,1,0.290199259,0.29030444,0.013334223
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t12.t21.om4.i1,1,0.084435494,0.241406787,39.36266667,13.30333333,1,0.215837843,0.220848314,0.013125264
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.040561685,0.118325799,40,18.34133333,1,0.2896,0.2896,0.013337779
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.104505274,0.303075562,38.748,12.98133333,1,0.21619181,0.225200232,0.012920307
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.055155504,0.161679727,39.99333333,17.244,1,0.272358259,0.27243565,0.013335556
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.087716373,0.251172606,39.18933333,13.18,1,0.215413839,0.221719823,0.013067467
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.053020421,0.155806087,39.99733333,19.02133333,1,0.30037373,0.300404386,0.01333689
N3000.K20.onp3.xc15.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.091410327,0.262100089,38.92666667,13.13466667,1,0.21707163,0.225028472,0.012979882
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.147709246,0.345436476,33.79733333,30.63566667,0.954,0.328517744,0.592521997,0.011269534
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.451553827,0.755646101,37.592,21.41666667,0.967333333,0.188808065,0.524608091,0.012534845
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.129556839,0.314495884,33.424,29.26733333,0.956333333,0.322831934,0.591908714,0.011145048
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.496202679,0.883683314,38.73333333,22.718,0.974666667,0.189839957,0.534936456,0.012915416
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.215845828,0.616618811,38.964,31.31633333,1,0.330546401,0.529787868,0.012992331
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.454883696,1.133983812,39.4,20.633,1,0.220234375,0.44828231,0.013137713
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.239730397,0.688890415,39.44266667,33.087,1,0.344327465,0.541302636,0.01315194
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.502442659,1.296167048,38.644,20.447,1,0.225162703,0.462081454,0.012885629
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.201470689,0.602314141,39.776,28.72333333,1,0.351871311,0.470653166,0.013263088
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.388461281,1.119418027,39.68266667,19.88833333,1,0.247173308,0.388538695,0.013231966
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.183058227,0.546724762,39.66133333,29.75233333,1,0.367937595,0.484229466,0.013224853
N3000.K20.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.359630977,1.035235351,39.21733333,19.173,1,0.240467398,0.380867839,0.013076803
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.166553676,0.386545781,35.55066667,25.94966667,0.936333333,0.25284707,0.464077971,0.011854174
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.417225448,0.63370203,37.93733333,16.97933333,0.938,0.144828998,0.406062997,0.012649994
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.173730183,0.400518948,34.704,24.39533333,0.936,0.251876529,0.457182795,0.011571857
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.377454828,0.543161334,36.78133333,16.339,0.931666667,0.146531546,0.401314161,0.012264533
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.233886068,0.668045978,39.57066667,25.23833333,1,0.260559996,0.41624576,0.01319462
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.431057421,1.004958422,38.95733333,15.66633333,1,0.168440104,0.346678896,0.012990108
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.222038195,0.630280266,38.35866667,23.58666667,1,0.259091641,0.412351144,0.012790486
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.431321404,1.008087585,38.27333333,15.23566667,1,0.170726666,0.348295651,0.012762032
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.188411333,0.554590515,39.656,22.12933333,1,0.274568084,0.362543552,0.013223074
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.389214307,0.993600157,39.10666667,15.444,1,0.193106323,0.31088905,0.013039902
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.171102785,0.502207859,39.81333333,23.16566667,1,0.28288224,0.371337619,0.013275536
N3000.K20.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.387881621,1.043442155,39.39466667,15.657,1,0.195830814,0.306753972,0.013135934
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.086948154,0.25922389,39.96,25.56033333,1,0.404304866,0.404820036,0.013324441
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.161605994,0.476546684,38.412,17.00333333,1,0.286561228,0.305460553,0.012808269
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.094317034,0.281683267,39.82,26.18233333,1,0.416666225,0.41891769,0.013277759
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.157705276,0.46951854,37.46266667,16.00766667,1,0.280486333,0.310678086,0.012491719
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.097526072,0.290554475,39.928,25.56333333,1,0.404900266,0.40582476,0.013313771
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.126384654,0.373865763,38.18133333,16.58133333,1,0.282074885,0.304090935,0.012731355
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.10628609,0.318475239,39.89466667,26.76933333,1,0.424629962,0.425810152,0.013302656
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.150945566,0.447827159,37.53333333,16.065,1,0.280501385,0.308685008,0.012515283
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t13.t21.om2.i1,1,0.108030887,0.322226768,39.83866667,26.003,1,0.413423404,0.415376962,0.013283984
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.127765389,0.380889136,38.11466667,16.60866667,1,0.283253019,0.305096716,0.012709125
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.11176755,0.334241436,39.82533333,27.23533333,1,0.433233708,0.43510548,0.013279538
N3000.K20.onp3.xc30.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.153710486,0.455740166,37.48533333,15.88733333,1,0.278111999,0.307357855,0.012499278
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t11.t21.om2.i1,1,0.073192032,0.218252882,39.94266667,19.308,1,0.305656255,0.306211829,0.013318662
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t11.t21.om4.i1,1,0.07675573,0.215015123,38.50933333,13.06966667,1,0.219813836,0.230108509,0.012840725
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.067573816,0.200575846,39.98133333,19.54833333,1,0.308921833,0.309105281,0.013331555
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.113680813,0.334348577,38.61733333,12.95766667,1,0.216953069,0.226390143,0.012876737
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t12.t21.om2.i1,1,0.077835914,0.231848222,39.96933333,19.642,1,0.310572188,0.310823854,0.013327554
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t12.t21.om4.i1,1,0.10816893,0.317386798,38.88266667,13.19233333,1,0.218439823,0.226266395,0.012965211
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.050891399,0.149501589,39.95066667,19.57066667,1,0.309666803,0.310008159,0.013321329
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.106001431,0.308072004,38.58533333,12.77633333,1,0.2142402,0.224290005,0.012866066
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.061090918,0.181312562,39.92266667,19.29366667,1,0.30567076,0.306300799,0.013311993
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.114305176,0.339148624,38.78666667,13.27066667,1,0.220585872,0.228543133,0.0129332
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.072079762,0.213257339,39.98933333,19.81933333,1,0.313095037,0.313188052,0.013334223
N3000.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.115186721,0.334260543,38.75866667,13.112,1,0.21826293,0.227185368,0.012923864
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.212600136,0.524274691,34.592,31.41666667,0.956,0.330887129,0.594725576,0.011534512
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.311181728,0.462428529,35.54266667,19.643,0.954,0.191720701,0.50559144,0.011851506
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.184835333,0.439529584,32.82666667,28.332,0.951333333,0.321200616,0.596206749,0.010945871
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.486510407,0.836099703,37.132,21.35266667,0.968333333,0.192082761,0.536326915,0.01238146
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.185509893,0.527845612,37.96,29.06433333,1,0.327203611,0.52048052,0.012657553
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.350258905,0.917329187,37.996,19.09033333,1,0.215400335,0.434545257,0.012669557
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.196800703,0.56681327,38.67066667,30.82733333,1,0.334114088,0.529815612,0.01289452
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.487202945,1.209898819,38.29066667,20.382,1,0.229296927,0.467307759,0.012767811
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.20595011,0.612063685,39.688,28.57666667,1,0.353643898,0.464738828,0.013233745
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.281166427,0.797391205,39.64133333,19.444,1,0.242776876,0.368518047,0.013218184
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.183331983,0.540599305,39.80666667,29.69566667,1,0.368152947,0.479720237,0.013273313
N3000.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.317641389,0.911591804,39.924,19.96366667,1,0.241114204,0.380725687,0.013312437
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.169398396,0.38393462,35.06133333,24.15033333,0.928,0.248119297,0.451637425,0.011691008
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.218526153,0.291330106,36.68666667,16.34866667,0.921,0.149863111,0.373409095,0.012232967
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.241284363,0.569181073,35.43333333,25.41766667,0.937666667,0.254730564,0.457649625,0.011815049
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.406232359,0.589757239,36.85466667,16.47733333,0.944666667,0.15471965,0.410830709,0.012288985
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.20913713,0.582452788,38.676,23.728,1,0.254738351,0.408195385,0.012896299
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.283319548,0.676995189,38.38133333,15.29966667,1,0.170073144,0.329763623,0.012798044
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.210869742,0.60284579,38.792,24.464,1,0.267267781,0.40846946,0.012934978
N3000.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.428192035,0.967416091,37.93066667,15.456,1,0.177111172,0.356672196,0.012647771
